#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:15:20;
10;
3501-RT503	-20	100	255,0,0;
3201-RT401	-20	100	0,64,0;
3201-RT501	-20	100	0,0,128;
3501-RT401	-20	100	128,0,128;
3501-RT504	-20	100	255,255,0;
3501-RT001	-10	50	255,128,128;
3501-RT002	-20	100	0,255,0;
3501-RP001	-10	50	0,0,255;
3501-RP002	-10	50	255,128,192;
BC-RN001	-20	100	255,255,128;

#!(s);Date;Time;3501-RT503;3201-RT401;3201-RT501;3501-RT401;3501-RT504;3501-RT001;3501-RT002;3501-RP001;3501-RP002;BC-RN001;
1690761660;31.07.2023;00:01:00;17;29;18;2;8;17;17;40;40;21;
1690765260;31.07.2023;01:01:00;17;29;18;1;8;17;17;40;40;21;
1690768860;31.07.2023;02:01:00;17;29;18;1;7;17;17;40;40;21;
1690772460;31.07.2023;03:01:00;17;29;18;1;7;17;17;40;40;21;
1690776060;31.07.2023;04:01:00;17;28;17;0;6;17;17;40;40;21;
1690779660;31.07.2023;05:01:00;17;28;17;0;6;16;17;40;40;21;
1690783260;31.07.2023;06:01:00;17;28;17;0;5;16;17;40;40;21;
1690786860;31.07.2023;07:01:00;17;28;17;0;5;16;17;40;40;21;
1690790460;31.07.2023;08:01:00;17;28;17;0;6;16;17;40;40;21;
1690794060;31.07.2023;09:01:00;17;28;17;0;6;16;17;40;40;21;
1690797660;31.07.2023;10:01:00;17;28;17;1;7;16;17;40;40;21;
1690801260;31.07.2023;11:01:00;17;29;17;1;8;16;17;40;40;21;
1690804860;31.07.2023;12:01:00;17;29;17;2;8;16;17;40;40;21;
1690808460;31.07.2023;13:01:00;17;29;17;2;9;16;17;40;40;18;
1690812060;31.07.2023;14:01:00;17;29;17;3;10;17;17;40;40;19;
1690815660;31.07.2023;15:01:00;17;30;18;4;11;17;17;40;40;18;
1690819260;31.07.2023;16:01:00;17;30;18;5;12;17;17;40;40;18;
1690822860;31.07.2023;17:01:00;17;31;18;6;13;17;17;40;40;18;
1690826460;31.07.2023;18:01:00;17;31;18;5;13;17;17;40;40;18;
1690830060;31.07.2023;19:01:00;17;31;18;5;13;17;17;40;40;18;
1690833660;31.07.2023;20:01:00;18;30;18;5;12;17;17;40;40;18;
1690837260;31.07.2023;21:01:00;17;30;18;4;11;17;17;40;40;18;
1690840860;31.07.2023;22:01:00;17;30;18;3;10;17;17;40;40;18;
1690844460;31.07.2023;23:01:00;17;29;18;2;8;17;17;40;40;18;
1690848060;01.08.2023;00:01:00;17;29;18;1;7;17;17;40;40;18;
1690851660;01.08.2023;01:01:00;17;29;18;1;7;17;17;40;40;18;
1690855260;01.08.2023;02:01:00;17;28;18;0;6;17;17;40;40;18;
1690858860;01.08.2023;03:01:00;17;28;18;0;5;17;17;40;40;18;
1690862460;01.08.2023;04:01:00;17;23;17;2;5;17;17;40;40;18;
1690866060;01.08.2023;05:01:00;16;22;17;2;5;16;17;40;40;18;
1690869660;01.08.2023;06:01:00;16;22;16;2;5;16;16;40;40;18;
1690873260;01.08.2023;07:01:00;16;22;16;2;5;16;16;40;40;18;
1690876860;01.08.2023;08:01:00;15;22;16;2;6;15;16;40;40;18;
1690880460;01.08.2023;09:01:00;16;27;16;0;6;16;16;40;40;18;
1690884060;01.08.2023;10:01:00;16;27;17;1;7;16;16;40;40;18;
1690887660;01.08.2023;11:01:00;17;28;17;1;7;16;16;40;40;18;
1690891260;01.08.2023;12:01:00;17;28;17;1;7;16;17;40;40;18;
1690894860;01.08.2023;13:01:00;17;29;17;1;8;16;17;40;40;18;
1690898460;01.08.2023;14:01:00;17;29;17;3;10;16;17;40;40;18;
1690902060;01.08.2023;15:01:00;17;30;18;5;13;16;17;40;40;17;
1690905660;01.08.2023;16:01:00;17;31;18;6;14;17;17;40;40;17;
1690909260;01.08.2023;17:01:00;17;31;18;6;14;17;17;40;40;17;
1690912860;01.08.2023;18:01:00;17;31;18;6;13;17;17;40;40;17;
1690916460;01.08.2023;19:01:00;18;31;18;6;13;17;17;40;40;17;
1690920060;01.08.2023;20:01:00;18;31;18;5;13;17;17;40;40;17;
1690923660;01.08.2023;21:01:00;18;30;18;4;11;17;17;40;40;17;
1690927260;01.08.2023;22:01:00;18;30;18;3;10;17;17;40;40;17;
1690930860;01.08.2023;23:01:00;17;30;18;3;9;17;17;40;40;17;
1690934460;02.08.2023;00:01:00;17;29;18;2;8;17;17;40;40;17;
1690938060;02.08.2023;01:01:00;17;29;18;1;8;17;17;40;40;17;
1690941660;02.08.2023;02:01:00;17;29;18;1;7;17;17;40;40;17;
1690945260;02.08.2023;03:01:00;17;29;18;1;7;17;17;40;40;17;
1690948860;02.08.2023;04:01:00;17;28;18;0;6;17;17;40;40;17;
1690952460;02.08.2023;05:01:00;17;28;18;0;6;17;17;40;40;17;
1690956060;02.08.2023;06:01:00;17;28;18;0;5;17;17;40;40;17;
1690959660;02.08.2023;07:01:00;17;28;18;0;5;17;17;40;40;17;
1690963260;02.08.2023;08:01:00;17;28;17;0;5;17;17;40;40;17;
1690966860;02.08.2023;09:01:00;17;28;17;0;6;17;17;40;40;17;
1690970460;02.08.2023;10:01:00;17;28;17;1;7;17;17;40;40;17;
1690974060;02.08.2023;11:01:00;17;29;18;1;8;17;17;40;40;17;
1690977660;02.08.2023;12:01:00;17;29;18;2;9;17;17;40;40;17;
1690981260;02.08.2023;13:01:00;17;30;18;3;10;17;17;40;40;17;
1690984860;02.08.2023;14:01:00;17;30;18;4;11;17;17;40;40;17;
1690988460;02.08.2023;15:01:00;18;31;18;6;13;17;17;40;40;17;
1690992060;02.08.2023;16:01:00;18;31;18;7;14;17;17;40;40;16;
1690995660;02.08.2023;17:01:00;18;32;18;8;15;17;17;40;40;16;
1690999260;02.08.2023;18:01:00;18;32;18;8;16;17;18;40;40;16;
1691002860;02.08.2023;19:01:00;18;32;19;8;16;17;18;40;40;16;
1691006460;02.08.2023;20:01:00;18;32;18;7;14;17;18;40;40;16;
1691010060;02.08.2023;21:01:00;18;31;18;6;13;17;18;40;40;16;
1691013660;02.08.2023;22:01:00;18;31;18;5;12;17;18;40;40;16;
1691017260;02.08.2023;23:01:00;18;30;18;3;10;17;18;40;40;16;
1691020860;03.08.2023;00:01:00;18;30;18;2;9;17;18;40;40;16;
1691024460;03.08.2023;01:01:00;18;29;18;2;8;17;17;40;40;16;
1691028060;03.08.2023;02:01:00;18;29;18;1;7;17;17;40;40;16;
1691031660;03.08.2023;03:01:00;18;29;18;1;7;17;17;40;40;16;
1691035260;03.08.2023;04:01:00;17;29;18;0;6;17;17;40;40;16;
1691038860;03.08.2023;05:01:00;17;29;18;0;6;17;17;40;40;16;
1691042460;03.08.2023;06:01:00;17;28;18;0;6;17;17;40;40;16;
1691046060;03.08.2023;07:01:00;17;28;18;0;6;17;17;40;40;16;
1691049660;03.08.2023;08:01:00;17;28;18;0;6;17;17;40;40;16;
1691053260;03.08.2023;09:01:00;17;28;18;1;6;17;17;40;40;16;
1691056860;03.08.2023;10:01:00;17;29;18;1;7;17;17;40;40;16;
1691060460;03.08.2023;11:01:00;17;29;18;2;8;17;17;40;40;16;
1691064060;03.08.2023;12:01:00;17;30;18;3;10;17;17;40;40;16;
1691067660;03.08.2023;13:01:00;18;30;18;4;12;17;17;40;40;16;
1691071260;03.08.2023;14:01:00;18;31;18;6;13;17;17;40;40;16;
1691074860;03.08.2023;15:01:00;18;31;18;6;14;17;18;40;40;16;
1691078460;03.08.2023;16:01:00;18;31;18;6;14;17;18;40;40;16;
1691082060;03.08.2023;17:01:00;18;32;18;7;14;17;18;40;40;16;
1691085660;03.08.2023;18:01:00;18;32;19;6;14;17;18;40;40;16;
1691089260;03.08.2023;19:01:00;18;32;19;6;14;18;18;40;40;16;
1691092860;03.08.2023;20:01:00;18;31;19;6;13;18;18;40;40;16;
1691096460;03.08.2023;21:01:00;18;31;19;5;12;18;18;40;40;16;
1691100060;03.08.2023;22:01:00;18;31;19;4;11;18;18;40;40;16;
1691103660;03.08.2023;23:01:00;18;30;18;3;9;17;18;40;40;16;
1691107260;04.08.2023;00:01:00;18;30;18;2;8;17;18;40;40;16;
1691110860;04.08.2023;01:01:00;18;29;18;1;7;17;18;40;40;16;
1691114460;04.08.2023;02:01:00;18;29;18;0;7;17;18;40;40;16;
1691118060;04.08.2023;03:01:00;18;29;18;0;6;17;18;40;40;16;
1691121660;04.08.2023;04:01:00;18;28;18;0;5;17;17;40;40;16;
1691125260;04.08.2023;05:01:00;17;28;18;0;5;17;17;40;40;16;
1691128860;04.08.2023;06:01:00;17;28;18;0;5;17;17;40;40;16;
1691132460;04.08.2023;07:01:00;17;28;18;0;5;17;17;40;40;16;
1691136060;04.08.2023;08:01:00;17;28;18;0;5;17;17;40;40;16;
1691139660;04.08.2023;09:01:00;17;28;18;0;6;17;17;40;40;16;
1691143260;04.08.2023;10:01:00;17;29;18;1;7;17;17;40;40;16;
1691146860;04.08.2023;11:01:00;17;29;18;1;7;17;17;40;40;16;
1691150460;04.08.2023;12:01:00;17;29;18;2;8;17;17;40;40;16;
1691154060;04.08.2023;13:01:00;18;30;18;2;9;17;17;40;40;16;
1691157660;04.08.2023;14:01:00;18;30;18;3;10;17;17;40;40;16;
1691161260;04.08.2023;15:01:00;18;30;18;4;11;17;17;40;40;16;
1691164860;04.08.2023;16:01:00;18;31;18;5;12;17;17;40;40;16;
1691168460;04.08.2023;17:01:00;18;31;18;6;13;17;18;40;40;16;
1691172060;04.08.2023;18:01:00;18;31;18;5;12;17;18;40;40;16;
1691175660;04.08.2023;19:01:00;18;31;18;4;12;18;18;40;40;16;
1691179260;04.08.2023;20:01:00;18;31;18;4;11;18;18;40;40;16;
1691182860;04.08.2023;21:01:00;18;30;18;4;10;18;18;40;40;15;
1691186460;04.08.2023;22:01:00;18;30;18;3;10;17;18;40;40;16;
1691190060;04.08.2023;23:01:00;18;30;18;2;9;17;18;40;40;16;
1691193660;05.08.2023;00:01:00;18;29;18;2;8;17;18;40;40;16;
1691197260;05.08.2023;01:01:00;18;29;18;1;7;17;18;40;40;16;
1691200860;05.08.2023;02:01:00;18;29;18;1;7;17;18;40;40;16;
1691204460;05.08.2023;03:01:00;18;29;18;1;7;17;18;40;40;16;
1691208060;05.08.2023;04:01:00;18;29;18;0;7;17;18;40;40;16;
1691211660;05.08.2023;05:01:00;18;29;18;0;6;17;18;40;40;16;
1691215260;05.08.2023;06:01:00;18;28;18;0;6;17;17;40;40;16;
1691218860;05.08.2023;07:01:00;17;28;18;0;5;17;17;40;40;16;
1691222460;05.08.2023;08:01:00;17;28;18;0;6;17;17;40;40;16;
1691226060;05.08.2023;09:01:00;17;28;18;0;6;17;17;40;40;16;
1691229660;05.08.2023;10:01:00;17;29;18;1;7;17;17;40;40;16;
1691233260;05.08.2023;11:01:00;18;29;18;2;8;17;17;40;40;16;
1691236860;05.08.2023;12:01:00;18;30;18;2;9;17;18;40;40;16;
1691240460;05.08.2023;13:01:00;18;30;18;3;10;17;17;40;40;16;
1691244060;05.08.2023;14:01:00;18;30;18;4;11;17;18;40;40;16;
1691247660;05.08.2023;15:01:00;18;31;18;5;12;17;18;40;40;16;
1691251260;05.08.2023;16:01:00;18;31;18;5;13;17;18;40;40;15;
1691254860;05.08.2023;17:01:00;18;31;19;4;11;18;18;40;40;15;
1691258460;05.08.2023;18:01:00;18;30;18;2;9;18;18;40;40;15;
1691262060;05.08.2023;19:01:00;18;30;18;2;8;17;18;40;40;15;
1691265660;05.08.2023;20:01:00;18;30;18;2;8;17;18;40;40;15;
1691269260;05.08.2023;21:01:00;18;29;18;1;7;17;18;40;40;15;
1691272860;05.08.2023;22:01:00;18;29;18;1;7;17;18;40;40;15;
1691276460;05.08.2023;23:01:00;18;29;18;0;6;17;18;40;40;15;
1691280060;06.08.2023;00:01:00;18;28;18;0;5;17;18;40;40;16;
1691283660;06.08.2023;01:01:00;17;23;17;2;5;17;17;40;40;16;
1691287260;06.08.2023;02:01:00;16;22;17;1;5;17;17;40;40;16;
1691290860;06.08.2023;03:01:00;16;22;17;1;4;16;17;40;40;15;
1691294460;06.08.2023;04:01:00;16;22;17;2;5;16;17;40;40;15;
1691298060;06.08.2023;05:01:00;16;22;16;2;5;16;16;40;40;15;
1691301660;06.08.2023;06:01:00;16;22;16;2;5;16;16;40;40;15;
1691305260;06.08.2023;07:01:00;16;22;16;2;5;16;16;40;40;15;
1691308860;06.08.2023;08:01:00;16;22;16;2;6;16;16;40;40;15;
1691312460;06.08.2023;09:01:00;16;27;17;0;6;16;16;40;40;15;
1691316060;06.08.2023;10:01:00;17;28;17;0;6;16;17;40;40;15;
1691319660;06.08.2023;11:01:00;17;28;17;1;7;16;17;40;40;15;
1691323260;06.08.2023;12:01:00;17;29;17;2;8;17;17;40;40;15;
1691326860;06.08.2023;13:01:00;17;29;18;3;9;17;17;40;40;15;
1691330460;06.08.2023;14:01:00;17;30;18;4;10;17;17;40;40;15;
1691334060;06.08.2023;15:01:00;17;30;18;4;11;17;17;40;40;15;
1691337660;06.08.2023;16:01:00;18;31;18;5;12;17;17;40;40;15;
1691341260;06.08.2023;17:01:00;18;31;18;5;12;17;17;40;40;15;
1691344860;06.08.2023;18:01:00;18;30;18;4;11;17;18;40;40;15;
1691348460;06.08.2023;19:01:00;18;30;18;4;11;17;18;40;40;15;
1691352060;06.08.2023;20:01:00;18;30;18;3;10;17;18;40;40;15;
1691355660;06.08.2023;21:01:00;18;30;18;3;10;17;18;40;40;15;
1691359260;06.08.2023;22:01:00;18;30;18;2;9;17;18;40;40;15;
1691362860;06.08.2023;23:01:00;18;30;18;2;8;17;18;40;40;15;
1691366460;07.08.2023;00:01:00;18;29;18;1;8;17;18;40;40;15;
1691370060;07.08.2023;01:01:00;18;29;18;1;7;17;18;40;40;15;
1691373660;07.08.2023;02:01:00;18;29;18;1;7;17;18;40;40;15;
1691377260;07.08.2023;03:01:00;18;29;18;1;7;17;18;40;40;15;
1691380860;07.08.2023;04:01:00;18;29;18;1;7;17;18;40;40;15;
1691384460;07.08.2023;05:01:00;18;29;18;1;7;17;18;40;40;15;
1691388060;07.08.2023;06:01:00;18;29;18;1;7;17;18;40;40;15;
1691391660;07.08.2023;07:01:00;18;29;18;0;7;17;18;40;40;15;
1691395260;07.08.2023;08:01:00;18;29;18;0;7;17;18;40;40;15;
1691398860;07.08.2023;09:01:00;18;29;18;0;7;17;18;40;40;15;
1691402460;07.08.2023;10:01:00;18;29;18;0;6;17;18;40;40;15;
1691406060;07.08.2023;11:01:00;18;29;18;0;7;17;18;40;40;15;
1691409660;07.08.2023;12:01:00;18;29;18;1;7;17;18;40;40;15;
1691413260;07.08.2023;13:01:00;18;29;18;1;8;17;18;40;40;15;
1691416860;07.08.2023;14:01:00;18;29;18;2;8;17;18;40;40;15;
1691420460;07.08.2023;15:01:00;18;29;18;2;8;17;18;40;40;15;
1691424060;07.08.2023;16:01:00;18;30;18;2;9;17;18;40;40;15;
1691427660;07.08.2023;17:01:00;18;30;18;2;9;17;18;40;40;15;
1691431260;07.08.2023;18:01:00;18;30;18;2;9;17;18;40;40;15;
1691434860;07.08.2023;19:01:00;18;30;18;2;9;17;18;40;40;15;
1691438460;07.08.2023;20:01:00;18;30;18;2;9;17;18;40;40;15;
1691442060;07.08.2023;21:01:00;18;30;18;2;9;17;18;40;40;15;
1691445660;07.08.2023;22:01:00;18;30;18;2;8;17;18;40;40;15;
1691449260;07.08.2023;23:01:00;18;30;18;2;8;17;18;40;40;15;
1691452860;08.08.2023;00:01:00;18;29;18;2;8;17;18;40;40;15;
1691456460;08.08.2023;01:01:00;18;29;18;1;8;17;18;40;40;15;
1691460060;08.08.2023;02:01:00;18;29;18;1;8;17;18;40;40;15;
1691463660;08.08.2023;03:01:00;18;29;18;1;7;17;18;40;40;15;
1691467260;08.08.2023;04:01:00;18;29;18;1;7;17;18;40;40;15;
1691470860;08.08.2023;05:01:00;18;29;18;0;7;17;18;40;40;15;
1691474460;08.08.2023;06:01:00;18;29;18;0;6;17;18;40;40;15;
1691478060;08.08.2023;07:01:00;18;29;18;0;6;17;18;40;40;14;
1691481660;08.08.2023;08:01:00;18;29;18;0;6;17;18;40;40;15;
1691485260;08.08.2023;09:01:00;18;29;18;0;7;17;18;40;40;14;
1691488860;08.08.2023;10:01:00;18;29;18;1;7;17;18;40;40;14;
1691492460;08.08.2023;11:01:00;18;29;18;1;7;17;18;40;40;14;
1691496060;08.08.2023;12:01:00;18;29;18;2;8;17;18;40;40;14;
1691499660;08.08.2023;13:01:00;18;30;18;2;9;17;18;40;40;14;
1691503260;08.08.2023;14:01:00;18;30;18;3;10;17;18;40;40;14;
1691506860;08.08.2023;15:01:00;18;30;18;3;10;18;18;40;40;14;
1691510460;08.08.2023;16:01:00;18;30;18;4;10;18;18;40;40;14;
1691514060;08.08.2023;17:01:00;18;30;18;4;10;18;18;40;40;14;
1691517660;08.08.2023;18:01:00;18;30;19;4;10;18;18;40;40;14;
1691521260;08.08.2023;19:01:00;18;30;19;3;10;18;18;40;40;14;
1691524860;08.08.2023;20:01:00;18;30;19;3;10;18;18;40;40;14;
1691528460;08.08.2023;21:01:00;18;30;19;3;10;18;18;40;40;14;
1691532060;08.08.2023;22:01:00;18;30;19;3;9;18;18;40;40;14;
1691535660;08.08.2023;23:01:00;18;30;19;2;9;18;18;40;40;14;
1691539260;09.08.2023;00:01:00;18;30;19;2;8;18;18;40;40;14;
1691542860;09.08.2023;01:01:00;18;30;18;1;8;18;18;40;40;14;
1691546460;09.08.2023;02:01:00;18;29;18;1;7;18;18;40;40;14;
1691550060;09.08.2023;03:01:00;18;29;18;1;7;18;18;40;40;14;
1691553660;09.08.2023;04:01:00;18;29;18;0;6;18;18;40;40;14;
1691557260;09.08.2023;05:01:00;18;29;18;0;6;18;18;40;40;14;
1691560860;09.08.2023;06:01:00;18;29;18;0;6;17;18;40;40;14;
1691564460;09.08.2023;07:01:00;18;29;18;0;6;17;18;40;40;14;
1691568060;09.08.2023;08:01:00;18;28;18;0;6;17;18;40;40;14;
1691571660;09.08.2023;09:01:00;18;29;18;0;6;17;18;40;40;14;
1691575260;09.08.2023;10:01:00;18;29;18;0;6;17;18;40;40;14;
1691578860;09.08.2023;11:01:00;18;29;18;1;7;17;18;40;40;14;
1691582460;09.08.2023;12:01:00;18;29;18;1;7;17;18;40;40;14;
1691586060;09.08.2023;13:01:00;18;30;18;2;8;17;18;40;40;14;
1691589660;09.08.2023;14:01:00;18;30;18;2;9;17;18;40;40;14;
1691593260;09.08.2023;15:01:00;18;30;18;3;10;18;18;40;40;14;
1691596860;09.08.2023;16:01:00;18;31;19;4;11;18;18;40;40;14;
1691600460;09.08.2023;17:01:00;18;31;19;5;12;18;18;40;40;14;
1691604060;09.08.2023;18:01:00;18;31;19;5;12;18;18;40;40;14;
1691607660;09.08.2023;19:01:00;18;31;19;4;11;18;18;40;40;14;
1691611260;09.08.2023;20:01:00;18;31;19;4;11;18;18;40;40;14;
1691614860;09.08.2023;21:01:00;18;30;19;3;10;18;18;40;40;14;
1691618460;09.08.2023;22:01:00;18;30;19;2;9;18;18;40;40;14;
1691622060;09.08.2023;23:01:00;18;30;19;1;8;18;18;40;40;14;
1691625660;10.08.2023;00:01:00;18;30;19;1;7;18;18;40;40;14;
1691629260;10.08.2023;01:01:00;18;29;18;0;7;18;18;40;40;14;
1691632860;10.08.2023;02:01:00;18;29;18;0;6;18;18;40;40;14;
1691636460;10.08.2023;03:01:00;18;29;18;0;5;18;18;40;40;14;
1691640060;10.08.2023;04:01:00;18;28;18;0;5;18;18;40;40;14;
1691643660;10.08.2023;05:01:00;18;24;18;2;5;17;18;40;40;14;
1691647260;10.08.2023;06:01:00;17;23;18;2;5;17;17;40;40;14;
1691650860;10.08.2023;07:01:00;17;23;17;2;5;17;17;40;40;14;
1691654460;10.08.2023;08:01:00;17;27;17;0;6;17;17;40;40;14;
1691658060;10.08.2023;09:01:00;17;28;18;0;6;17;17;40;40;14;
1691661660;10.08.2023;10:01:00;17;28;18;0;6;17;17;40;40;14;
1691665260;10.08.2023;11:01:00;17;29;18;1;7;17;17;40;40;14;
1691668860;10.08.2023;12:01:00;18;29;18;2;8;17;18;40;40;14;
1691672460;10.08.2023;13:01:00;18;30;18;2;9;17;18;40;40;14;
1691676060;10.08.2023;14:01:00;18;30;18;3;10;17;18;40;40;14;
1691679660;10.08.2023;15:01:00;18;31;18;4;11;18;18;40;40;14;
1691683260;10.08.2023;16:01:00;18;31;18;4;11;18;18;40;40;14;
1691686860;10.08.2023;17:01:00;18;31;19;4;11;18;18;40;40;14;
1691690460;10.08.2023;18:01:00;18;31;19;5;12;18;18;40;40;14;
1691694060;10.08.2023;19:01:00;18;31;19;4;12;18;18;40;40;14;
1691697660;10.08.2023;20:01:00;18;31;19;4;11;18;18;40;40;13;
1691701260;10.08.2023;21:01:00;18;31;19;3;10;18;18;40;40;14;
1691704860;10.08.2023;22:01:00;18;30;19;2;9;18;18;40;40;13;
1691708460;10.08.2023;23:01:00;18;30;19;2;8;18;18;40;40;13;
1691712060;11.08.2023;00:01:00;18;30;19;1;7;18;18;40;40;14;
1691715660;11.08.2023;01:01:00;18;29;19;1;7;18;18;40;40;14;
1691719260;11.08.2023;02:01:00;18;29;19;0;6;18;18;40;40;14;
1691722860;11.08.2023;03:01:00;18;29;18;0;5;18;18;40;40;14;
1691726460;11.08.2023;04:01:00;18;24;18;2;5;18;18;40;40;14;
1691730060;11.08.2023;05:01:00;17;23;18;2;5;17;18;40;40;14;
1691733660;11.08.2023;06:01:00;17;23;17;2;5;17;17;40;40;14;
1691737260;11.08.2023;07:01:00;17;23;17;2;5;17;17;40;40;14;
1691740860;11.08.2023;08:01:00;16;22;17;2;6;16;17;40;40;14;
1691744460;11.08.2023;09:01:00;17;28;17;0;6;16;17;40;40;14;
1691748060;11.08.2023;10:01:00;17;28;18;0;6;17;17;40;40;14;
1691751660;11.08.2023;11:01:00;17;29;18;1;7;17;17;40;40;14;
1691755260;11.08.2023;12:01:00;18;29;18;3;9;17;17;40;40;14;
1691758860;11.08.2023;13:01:00;18;30;18;4;11;17;18;40;40;13;
1691762460;11.08.2023;14:01:00;18;31;18;6;13;18;18;40;40;13;
1691766060;11.08.2023;15:01:00;18;32;19;6;14;18;18;40;40;13;
1691769660;11.08.2023;16:01:00;18;32;19;7;14;18;18;40;40;13;
1691773260;11.08.2023;17:01:00;18;32;19;7;15;18;18;40;40;13;
1691776860;11.08.2023;18:01:00;19;32;19;7;14;18;18;40;40;13;
1691780460;11.08.2023;19:01:00;19;32;19;6;14;18;18;40;40;13;
1691784060;11.08.2023;20:01:00;19;32;19;5;12;18;18;40;40;13;
1691787660;11.08.2023;21:01:00;19;31;19;4;11;18;18;40;40;13;
1691791260;11.08.2023;22:01:00;18;31;19;3;10;18;18;40;40;13;
1691794860;11.08.2023;23:01:00;18;30;19;2;9;18;18;40;40;13;
1691798460;12.08.2023;00:01:00;18;30;19;2;8;18;18;40;40;14;
1691802060;12.08.2023;01:01:00;18;30;19;1;7;18;18;40;40;13;
1691805660;12.08.2023;02:01:00;18;30;19;1;7;18;18;40;40;13;
1691809260;12.08.2023;03:01:00;18;29;19;1;7;18;18;40;40;13;
1691812860;12.08.2023;04:01:00;18;29;19;0;6;18;18;40;40;14;
1691816460;12.08.2023;05:01:00;18;29;19;0;6;18;18;40;40;13;
1691820060;12.08.2023;06:01:00;18;29;19;0;6;18;18;40;40;13;
1691823660;12.08.2023;07:01:00;18;29;18;0;6;18;18;40;40;14;
1691827260;12.08.2023;08:01:00;18;29;18;0;6;18;18;40;40;13;
1691830860;12.08.2023;09:01:00;18;29;19;0;6;18;18;40;40;13;
1691834460;12.08.2023;10:01:00;18;29;19;1;7;18;18;40;40;14;
1691838060;12.08.2023;11:01:00;18;30;19;1;7;18;18;40;40;13;
1691841660;12.08.2023;12:01:00;18;30;19;2;9;18;18;40;40;14;
1691845260;12.08.2023;13:01:00;18;31;19;4;10;18;18;40;40;13;
1691848860;12.08.2023;14:01:00;18;31;19;4;11;18;18;40;40;13;
1691852460;12.08.2023;15:01:00;18;31;19;5;12;18;18;40;40;13;
1691856060;12.08.2023;16:01:00;19;32;19;6;14;18;18;40;40;13;
1691859660;12.08.2023;17:01:00;19;32;19;7;14;18;18;40;40;13;
1691863260;12.08.2023;18:01:00;19;32;19;7;14;18;19;40;40;13;
1691866860;12.08.2023;19:01:00;19;32;19;6;14;18;19;40;40;13;
1691870460;12.08.2023;20:01:00;19;32;19;5;13;18;19;40;40;13;
1691874060;12.08.2023;21:01:00;19;32;19;5;12;18;19;40;40;13;
1691877660;12.08.2023;22:01:00;19;31;19;4;10;18;19;40;40;13;
1691881260;12.08.2023;23:01:00;19;31;19;3;10;18;19;40;40;13;
1691884860;13.08.2023;00:01:00;19;30;19;2;9;18;19;40;40;13;
1691888460;13.08.2023;01:01:00;19;30;19;2;8;18;18;40;40;13;
1691892060;13.08.2023;02:01:00;18;30;19;1;7;18;18;40;40;14;
1691895660;13.08.2023;03:01:00;18;30;19;1;7;18;18;40;40;14;
1691899260;13.08.2023;04:01:00;18;30;19;0;7;18;18;40;40;14;
1691902860;13.08.2023;05:01:00;18;30;19;0;6;18;18;40;40;13;
1691906460;13.08.2023;06:01:00;18;30;19;0;6;18;18;40;40;13;
1691910060;13.08.2023;07:01:00;18;29;19;0;6;18;18;40;40;13;
1691913660;13.08.2023;08:01:00;18;29;19;0;6;18;18;40;40;14;
1691917260;13.08.2023;09:01:00;18;29;19;0;6;18;18;40;40;13;
1691920860;13.08.2023;10:01:00;18;30;19;1;7;18;18;40;40;13;
1691924460;13.08.2023;11:01:00;18;30;19;1;7;18;18;40;40;13;
1691928060;13.08.2023;12:01:00;18;30;19;2;8;18;18;40;40;13;
1691931660;13.08.2023;13:01:00;18;30;19;2;9;18;18;40;40;13;
1691935260;13.08.2023;14:01:00;18;30;19;3;9;18;18;40;40;13;
1691938860;13.08.2023;15:01:00;18;31;19;4;10;18;18;40;40;13;
1691942460;13.08.2023;16:01:00;19;31;19;4;11;18;18;40;40;13;
1691946060;13.08.2023;17:01:00;19;32;19;5;12;18;18;40;40;13;
1691949660;13.08.2023;18:01:00;19;32;19;5;12;18;19;40;40;13;
1691953260;13.08.2023;19:01:00;19;32;19;5;12;18;19;40;40;13;
1691956860;13.08.2023;20:01:00;19;31;19;4;12;18;19;40;40;13;
1691960460;13.08.2023;21:01:00;19;31;19;4;11;18;19;40;40;13;
1691964060;13.08.2023;22:01:00;19;31;19;3;10;18;19;40;40;13;
1691967660;13.08.2023;23:01:00;19;31;19;3;9;18;19;40;40;13;
1691971260;14.08.2023;00:01:00;19;31;19;2;9;18;19;40;40;13;
1691974860;14.08.2023;01:01:00;19;30;19;2;8;18;19;40;40;13;
1691978460;14.08.2023;02:01:00;19;30;19;1;8;18;19;40;40;13;
1691982060;14.08.2023;03:01:00;18;30;19;1;7;18;19;40;40;13;
1691985660;14.08.2023;04:01:00;18;30;19;1;7;18;19;40;40;13;
1691989260;14.08.2023;05:01:00;18;30;19;1;7;18;18;40;40;13;
1691992860;14.08.2023;06:01:00;18;30;19;0;7;18;18;40;40;13;
1691996460;14.08.2023;07:01:00;18;30;19;0;7;18;18;40;40;13;
1692000060;14.08.2023;08:01:00;18;30;19;0;6;18;18;40;40;13;
1692003660;14.08.2023;09:01:00;18;30;19;0;7;18;18;40;40;13;
1692007260;14.08.2023;10:01:00;18;30;19;1;7;18;18;40;40;13;
1692010860;14.08.2023;11:01:00;18;30;19;2;8;18;18;40;40;13;
1692014460;14.08.2023;12:01:00;18;31;19;3;9;18;18;40;40;13;
1692018060;14.08.2023;13:01:00;19;31;19;4;10;18;18;40;40;13;
