#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:14:49;
10;
3202-RT401	-5	50	255,0,0;
3202-RT501	-5	50	0,64,0;
3203-RT401	-5	50	0,0,128;
3203-RT501	-5	50	128,0,128;
3201.RT402	-5	50	255,255,0;
3201.RT502	-5	50	255,128,128;
3501-RT403	-5	30	0,255,0;
3501-RT501	-5	50	0,0,255;
3501-RT404	-5	50	255,128,192;
3501-RT502	-5	30	255,255,128;

#!(s);Date;Time;3202-RT401;3202-RT501;3203-RT401;3203-RT501;3201.RT402;3201.RT502;3501-RT403;3501-RT501;3501-RT404;3501-RT502;
1692644460;21.08.2023;19:01:00;11;14;16;17;31;15;26;20;26;19;
1692648060;21.08.2023;20:01:00;10;13;15;16;30;13;25;20;25;19;
1692651660;21.08.2023;21:01:00;8;11;15;15;30;12;25;20;25;19;
1692655260;21.08.2023;22:01:00;7;10;13;14;30;11;25;20;25;19;
1692658860;21.08.2023;23:01:00;6;9;12;13;29;10;25;20;25;19;
1692662460;22.08.2023;00:01:00;5;7;11;12;29;9;24;20;24;19;
1692666060;22.08.2023;01:01:00;4;7;10;11;29;8;24;20;24;19;
1692669660;22.08.2023;02:01:00;3;6;9;10;28;7;24;19;24;19;
1692673260;22.08.2023;03:01:00;2;5;8;9;28;6;24;19;24;19;
1692676860;22.08.2023;04:01:00;3;4;8;8;25;5;21;19;21;18;
1692680460;22.08.2023;05:01:00;3;4;8;8;23;5;20;18;21;18;
1692684060;22.08.2023;06:01:00;3;4;7;8;23;5;20;18;20;18;
1692687660;22.08.2023;07:01:00;3;4;7;7;22;5;20;18;20;17;
1692691260;22.08.2023;08:01:00;3;4;7;7;22;5;20;17;20;17;
1692694860;22.08.2023;09:01:00;3;5;7;7;22;6;20;17;20;17;
1692698460;22.08.2023;10:01:00;3;6;7;8;24;7;22;17;22;17;
1692702060;22.08.2023;11:01:00;4;7;8;8;27;8;23;18;23;18;
1692705660;22.08.2023;12:01:00;6;9;9;9;28;9;23;19;23;18;
1692709260;22.08.2023;13:01:00;8;11;10;11;28;11;24;19;24;18;
1692712860;22.08.2023;14:01:00;10;13;12;12;29;13;24;19;25;18;
1692716460;22.08.2023;15:01:00;11;15;13;14;30;15;25;19;25;19;
1692720060;22.08.2023;16:01:00;13;16;14;15;30;16;25;20;25;19;
1692723660;22.08.2023;17:01:00;13;16;15;16;31;17;25;20;26;19;
1692727260;22.08.2023;18:01:00;12;15;16;17;31;16;26;20;26;19;
1692730860;22.08.2023;19:01:00;11;15;16;17;31;15;25;20;26;19;
1692734460;22.08.2023;20:01:00;10;13;16;16;30;14;25;20;25;19;
1692738060;22.08.2023;21:01:00;9;12;15;15;30;13;25;20;25;19;
1692741660;22.08.2023;22:01:00;8;10;14;14;30;11;25;20;25;19;
1692745260;22.08.2023;23:01:00;6;9;13;13;29;10;24;20;25;19;
1692748860;23.08.2023;00:01:00;5;8;12;12;29;9;24;20;24;19;
1692752460;23.08.2023;01:01:00;5;7;11;11;29;8;24;19;24;19;
1692756060;23.08.2023;02:01:00;4;7;10;10;29;8;24;19;24;19;
1692759660;23.08.2023;03:01:00;4;6;9;10;28;7;24;19;24;19;
1692763260;23.08.2023;04:01:00;4;6;9;9;28;7;24;19;24;19;
1692766860;23.08.2023;05:01:00;3;6;9;9;28;7;24;19;24;19;
1692770460;23.08.2023;06:01:00;3;6;9;9;28;7;24;19;24;19;
1692774060;23.08.2023;07:01:00;3;6;9;9;28;7;24;19;24;19;
1692777660;23.08.2023;08:01:00;4;6;9;9;28;7;24;19;24;19;
1692781260;23.08.2023;09:01:00;4;7;9;9;28;8;24;19;24;19;
1692784860;23.08.2023;10:01:00;5;7;9;9;28;8;24;19;24;19;
1692788460;23.08.2023;11:01:00;5;8;9;10;29;9;24;19;24;19;
1692792060;23.08.2023;12:01:00;6;9;10;11;29;10;24;19;24;19;
1692795660;23.08.2023;13:01:00;8;11;11;12;29;12;24;19;25;19;
1692799260;23.08.2023;14:01:00;10;13;12;13;30;13;25;20;25;19;
1692802860;23.08.2023;15:01:00;11;14;13;14;30;14;25;20;25;19;
1692806460;23.08.2023;16:01:00;11;14;14;15;30;14;25;20;25;19;
1692810060;23.08.2023;17:01:00;10;13;15;15;30;14;25;20;25;19;
1692813660;23.08.2023;18:01:00;9;12;14;15;30;13;25;20;25;19;
1692817260;23.08.2023;19:01:00;9;12;14;14;30;13;25;20;25;19;
1692820860;23.08.2023;20:01:00;8;11;14;14;30;12;25;20;25;19;
1692824460;23.08.2023;21:01:00;7;10;13;14;30;11;25;20;25;19;
1692828060;23.08.2023;22:01:00;6;9;12;13;29;10;25;20;25;19;
1692831660;23.08.2023;23:01:00;6;8;11;12;29;9;24;20;24;19;
1692835260;24.08.2023;00:01:00;5;7;11;11;29;8;24;20;24;19;
1692838860;24.08.2023;01:01:00;4;6;10;10;29;8;24;20;24;19;
1692842460;24.08.2023;02:01:00;3;6;9;10;28;7;24;19;24;19;
1692846060;24.08.2023;03:01:00;3;5;9;9;28;6;24;19;24;19;
1692849660;24.08.2023;04:01:00;2;5;8;8;28;6;23;19;24;19;
1692853260;24.08.2023;05:01:00;3;4;8;8;24;5;21;18;21;18;
1692856860;24.08.2023;06:01:00;2;4;7;8;23;5;20;18;20;18;
1692860460;24.08.2023;07:01:00;2;4;7;7;22;5;20;18;20;17;
1692864060;24.08.2023;08:01:00;2;4;7;7;22;5;20;18;20;17;
1692867660;24.08.2023;09:01:00;3;4;7;7;22;5;20;17;20;17;
1692871260;24.08.2023;10:01:00;4;5;7;7;22;6;20;17;20;17;
1692874860;24.08.2023;11:01:00;4;7;8;8;26;8;22;18;23;17;
1692878460;24.08.2023;12:01:00;6;8;9;9;28;9;23;18;23;18;
1692882060;24.08.2023;13:01:00;8;11;10;10;28;11;24;19;24;18;
1692885660;24.08.2023;14:01:00;10;13;11;12;29;13;24;19;24;18;
1692889260;24.08.2023;15:01:00;11;14;13;14;30;15;25;19;25;19;
1692892860;24.08.2023;16:01:00;12;15;14;15;30;16;25;20;25;19;
1692896460;24.08.2023;17:01:00;13;16;15;16;31;16;25;20;26;19;
1692900060;24.08.2023;18:01:00;12;15;16;16;31;16;25;20;26;19;
1692903660;24.08.2023;19:01:00;11;15;16;17;31;15;25;20;26;19;
1692907260;24.08.2023;20:01:00;10;13;16;16;31;14;25;20;25;19;
1692910860;24.08.2023;21:01:00;9;12;15;16;30;13;25;20;25;19;
1692914460;24.08.2023;22:01:00;8;11;14;15;30;12;25;20;25;19;
1692918060;24.08.2023;23:01:00;7;10;13;14;30;11;25;20;25;19;
1692921660;25.08.2023;00:01:00;6;9;12;13;29;10;24;20;25;19;
1692925260;25.08.2023;01:01:00;5;8;12;12;29;9;24;20;24;19;
1692928860;25.08.2023;02:01:00;5;7;11;11;29;9;24;20;24;19;
1692932460;25.08.2023;03:01:00;4;7;10;11;29;8;24;19;24;19;
1692936060;25.08.2023;04:01:00;4;6;10;10;29;7;24;19;24;19;
1692939660;25.08.2023;05:01:00;4;6;9;10;28;7;24;19;24;19;
1692943260;25.08.2023;06:01:00;3;6;9;9;28;7;24;19;24;19;
1692946860;25.08.2023;07:01:00;3;5;8;9;28;7;24;19;24;19;
1692950460;25.08.2023;08:01:00;3;5;8;9;28;6;23;19;24;19;
1692954060;25.08.2023;09:01:00;3;5;8;8;28;6;23;19;24;19;
1692957660;25.08.2023;10:01:00;3;5;8;8;28;7;23;19;24;18;
1692961260;25.08.2023;11:01:00;4;6;8;8;28;7;23;19;24;19;
1692964860;25.08.2023;12:01:00;4;7;9;9;28;8;24;19;24;19;
1692968460;25.08.2023;13:01:00;5;7;9;10;29;8;24;19;24;19;
1692972060;25.08.2023;14:01:00;5;8;10;10;29;8;24;19;24;19;
1692975660;25.08.2023;15:01:00;5;8;10;10;29;9;24;19;24;19;
1692979260;25.08.2023;16:01:00;5;8;10;11;29;9;24;19;24;19;
1692982860;25.08.2023;17:01:00;5;8;10;11;29;9;24;19;24;19;
1692986460;25.08.2023;18:01:00;5;8;10;11;29;9;24;19;24;19;
1692990060;25.08.2023;19:01:00;5;8;10;11;29;9;24;19;24;19;
1692993660;25.08.2023;20:01:00;5;8;10;11;29;9;24;19;24;19;
1692997260;25.08.2023;21:01:00;5;7;10;10;29;8;24;19;24;19;
1693000860;25.08.2023;22:01:00;4;7;10;10;29;8;24;19;24;19;
1693004460;25.08.2023;23:01:00;4;7;9;10;29;8;24;19;24;19;
1693008060;26.08.2023;00:01:00;4;6;9;10;28;7;24;19;24;19;
1693011660;26.08.2023;01:01:00;4;6;9;9;28;7;24;19;24;19;
1693015260;26.08.2023;02:01:00;3;6;9;9;28;7;24;19;24;19;
1693018860;26.08.2023;03:01:00;3;6;9;9;28;7;24;19;24;19;
1693022460;26.08.2023;04:01:00;3;6;8;9;28;7;24;19;24;19;
1693026060;26.08.2023;05:01:00;3;6;8;9;28;7;24;19;24;19;
1693029660;26.08.2023;06:01:00;3;6;8;9;28;7;24;19;24;19;
1693033260;26.08.2023;07:01:00;4;6;8;9;28;7;24;19;24;19;
1693036860;26.08.2023;08:01:00;4;6;8;9;28;7;24;19;24;19;
1693040460;26.08.2023;09:01:00;4;6;9;9;28;7;24;19;24;19;
1693044060;26.08.2023;10:01:00;4;7;9;9;28;8;24;19;24;19;
1693047660;26.08.2023;11:01:00;5;7;9;9;28;8;24;19;24;19;
1693051260;26.08.2023;12:01:00;5;8;9;10;29;9;24;19;24;19;
1693054860;26.08.2023;13:01:00;6;8;10;10;29;9;24;19;24;19;
1693058460;26.08.2023;14:01:00;6;9;10;11;29;10;24;19;24;19;
1693062060;26.08.2023;15:01:00;6;9;11;11;29;10;24;20;24;19;
1693065660;26.08.2023;16:01:00;6;9;11;11;29;10;24;20;24;19;
1693069260;26.08.2023;17:01:00;6;9;11;11;29;10;24;20;24;19;
1693072860;26.08.2023;18:01:00;6;9;11;11;29;10;24;20;24;19;
1693076460;26.08.2023;19:01:00;6;8;11;11;29;9;24;20;24;19;
1693080060;26.08.2023;20:01:00;6;8;11;11;29;9;24;20;24;19;
1693083660;26.08.2023;21:01:00;5;8;10;11;29;9;24;20;24;19;
1693087260;26.08.2023;22:01:00;5;8;10;11;29;9;24;20;24;19;
1693090860;26.08.2023;23:01:00;5;8;10;10;29;9;24;19;24;19;
1693094460;27.08.2023;00:01:00;5;8;10;10;29;9;24;20;24;19;
1693098060;27.08.2023;01:01:00;5;8;10;11;29;9;24;20;24;19;
1693101660;27.08.2023;02:01:00;6;8;10;11;29;9;24;20;24;19;
1693105260;27.08.2023;03:01:00;6;8;10;11;29;9;24;20;24;19;
1693108860;27.08.2023;04:01:00;5;8;10;11;29;9;24;19;24;19;
1693112460;27.08.2023;05:01:00;5;8;10;11;29;9;24;20;24;19;
1693116060;27.08.2023;06:01:00;5;8;10;10;29;9;24;19;24;19;
1693119660;27.08.2023;07:01:00;5;7;10;10;29;8;24;19;24;19;
1693123260;27.08.2023;08:01:00;4;7;10;10;29;8;24;19;24;19;
1693126860;27.08.2023;09:01:00;4;7;9;10;29;8;24;19;24;19;
1693130460;27.08.2023;10:01:00;5;7;9;10;29;8;24;19;24;19;
1693134060;27.08.2023;11:01:00;5;8;10;10;29;9;24;19;24;19;
1693137660;27.08.2023;12:01:00;7;9;10;11;29;10;24;20;24;19;
1693141260;27.08.2023;13:01:00;8;11;11;11;29;11;25;20;25;19;
1693144860;27.08.2023;14:01:00;9;12;12;12;30;12;25;20;25;19;
1693148460;27.08.2023;15:01:00;9;12;13;13;30;13;25;20;25;19;
1693152060;27.08.2023;16:01:00;9;12;13;14;30;12;25;20;25;19;
1693155660;27.08.2023;17:01:00;9;11;13;14;30;12;25;20;25;19;
1693159260;27.08.2023;18:01:00;8;11;13;14;30;12;25;20;25;19;
1693162860;27.08.2023;19:01:00;8;10;13;13;30;11;25;20;25;19;
1693166460;27.08.2023;20:01:00;7;10;12;13;30;11;25;20;25;19;
1693170060;27.08.2023;21:01:00;7;9;12;12;30;10;25;20;25;19;
1693173660;27.08.2023;22:01:00;6;8;11;12;29;9;24;20;25;19;
1693177260;27.08.2023;23:01:00;5;8;11;11;29;9;24;20;24;19;
1693180860;28.08.2023;00:01:00;4;7;10;11;29;8;24;20;24;19;
1693184460;28.08.2023;01:01:00;4;6;9;10;29;7;24;20;24;19;
1693188060;28.08.2023;02:01:00;3;6;9;9;29;7;24;20;24;19;
1693191660;28.08.2023;03:01:00;3;5;9;9;28;7;24;20;24;19;
1693195260;28.08.2023;04:01:00;3;5;8;9;28;6;24;19;24;19;
1693198860;28.08.2023;05:01:00;2;5;8;8;28;6;24;19;24;19;
1693202460;28.08.2023;06:01:00;2;5;8;8;28;6;23;19;24;19;
1693206060;28.08.2023;07:01:00;3;4;7;8;27;6;21;19;21;19;
1693209660;28.08.2023;08:01:00;4;5;7;8;23;6;21;18;21;18;
1693213260;28.08.2023;09:01:00;3;6;8;8;27;6;23;19;23;18;
1693216860;28.08.2023;10:01:00;4;6;8;8;28;7;23;19;23;18;
1693220460;28.08.2023;11:01:00;4;7;8;9;28;8;24;19;24;18;
1693224060;28.08.2023;12:01:00;5;8;9;9;29;9;24;19;24;18;
1693227660;28.08.2023;13:01:00;7;10;10;10;29;11;24;19;24;19;
1693231260;28.08.2023;14:01:00;9;12;11;12;30;13;25;20;25;19;
1693234860;28.08.2023;15:01:00;10;13;12;13;30;14;25;20;25;19;
1693238460;28.08.2023;16:01:00;11;14;13;14;30;14;25;20;25;19;
1693242060;28.08.2023;17:01:00;11;14;14;15;31;15;26;20;26;19;
1693245660;28.08.2023;18:01:00;11;14;15;15;31;15;26;20;26;19;
1693249260;28.08.2023;19:01:00;10;13;15;15;31;14;25;20;26;19;
1693252860;28.08.2023;20:01:00;9;12;15;15;31;13;25;20;25;19;
1693256460;28.08.2023;21:01:00;8;11;14;14;30;12;25;20;25;19;
1693260060;28.08.2023;22:01:00;7;10;13;14;30;11;25;20;25;19;
1693263660;28.08.2023;23:01:00;6;9;12;13;30;10;25;20;25;19;
1693267260;29.08.2023;00:01:00;5;8;11;12;29;9;24;20;25;19;
1693270860;29.08.2023;01:01:00;5;7;10;11;29;8;24;20;24;19;
1693274460;29.08.2023;02:01:00;4;6;10;10;29;8;24;20;24;19;
1693278060;29.08.2023;03:01:00;4;6;9;10;29;7;24;20;24;19;
1693281660;29.08.2023;04:01:00;4;6;9;9;29;7;24;20;24;19;
1693285260;29.08.2023;05:01:00;4;6;9;9;29;7;24;20;24;19;
1693288860;29.08.2023;06:01:00;3;6;9;9;29;7;24;19;24;19;
1693292460;29.08.2023;07:01:00;3;6;8;9;28;7;24;20;24;19;
1693296060;29.08.2023;08:01:00;3;6;8;9;28;7;24;19;24;19;
1693299660;29.08.2023;09:01:00;4;6;8;9;28;7;24;19;24;19;
1693303260;29.08.2023;10:01:00;4;6;8;9;28;7;24;19;24;19;
1693306860;29.08.2023;11:01:00;4;7;9;9;29;8;24;19;24;19;
1693310460;29.08.2023;12:01:00;5;8;9;10;29;9;24;19;24;19;
1693314060;29.08.2023;13:01:00;6;9;10;10;29;10;24;20;24;19;
1693317660;29.08.2023;14:01:00;8;10;11;11;29;11;25;20;25;19;
1693321260;29.08.2023;15:01:00;8;11;12;12;30;12;25;20;25;19;
1693324860;29.08.2023;16:01:00;8;11;12;13;30;12;25;20;25;19;
1693328460;29.08.2023;17:01:00;9;12;13;13;30;13;25;20;25;19;
1693332060;29.08.2023;18:01:00;9;12;13;14;30;13;25;20;25;19;
1693335660;29.08.2023;19:01:00;9;11;13;14;30;12;25;20;25;19;
1693339260;29.08.2023;20:01:00;8;10;13;14;30;11;25;20;25;19;
1693342860;29.08.2023;21:01:00;7;9;12;13;30;10;25;20;25;19;
1693346460;29.08.2023;22:01:00;5;8;12;12;30;9;25;20;25;19;
1693350060;29.08.2023;23:01:00;4;7;11;11;29;8;24;20;24;19;
1693353660;30.08.2023;00:01:00;4;6;10;10;29;7;24;20;24;19;
1693357260;30.08.2023;01:01:00;3;5;9;9;29;6;24;20;24;19;
1693360860;30.08.2023;02:01:00;3;4;8;8;28;6;23;20;24;19;
1693364460;30.08.2023;03:01:00;3;4;7;8;24;5;21;19;21;18;
1693368060;30.08.2023;04:01:00;2;4;7;8;23;5;20;18;21;18;
1693371660;30.08.2023;05:01:00;2;4;7;7;23;4;20;18;20;18;
1693375260;30.08.2023;06:01:00;2;3;7;7;22;4;20;18;20;17;
1693378860;30.08.2023;07:01:00;2;3;6;7;22;4;19;17;20;17;
1693382460;30.08.2023;08:01:00;2;3;6;6;22;4;19;17;19;17;
1693386060;30.08.2023;09:01:00;3;4;6;7;22;5;19;17;19;17;
1693389660;30.08.2023;10:01:00;4;5;7;7;22;6;20;17;20;17;
1693393260;30.08.2023;11:01:00;4;6;7;8;26;7;22;18;22;17;
1693396860;30.08.2023;12:01:00;4;7;8;8;27;8;23;18;23;18;
1693400460;30.08.2023;13:01:00;5;8;9;9;28;9;23;19;24;18;
1693404060;30.08.2023;14:01:00;7;9;10;10;29;10;24;19;24;18;
1693407660;30.08.2023;15:01:00;8;11;11;11;29;12;24;19;24;18;
1693411260;30.08.2023;16:01:00;9;12;12;12;30;12;25;19;25;19;
1693414860;30.08.2023;17:01:00;9;12;13;13;30;13;25;20;25;19;
1693418460;30.08.2023;18:01:00;9;12;13;14;30;13;25;20;25;19;
1693422060;30.08.2023;19:01:00;8;11;13;14;30;12;25;20;25;19;
1693425660;30.08.2023;20:01:00;7;10;13;13;30;11;25;20;25;19;
1693429260;30.08.2023;21:01:00;6;9;12;13;30;10;24;20;25;19;
1693432860;30.08.2023;22:01:00;5;7;11;12;29;9;24;20;24;19;
1693436460;30.08.2023;23:01:00;4;6;10;10;29;7;24;20;24;19;
1693440060;31.08.2023;00:01:00;3;5;9;9;29;6;24;19;24;19;
1693443660;31.08.2023;01:01:00;3;4;8;9;28;5;22;19;22;19;
1693447260;31.08.2023;02:01:00;3;4;8;8;24;5;21;18;21;18;
1693450860;31.08.2023;03:01:00;3;4;7;8;23;5;20;18;20;18;
1693454460;31.08.2023;04:01:00;2;4;7;7;23;5;20;18;20;18;
1693458060;31.08.2023;05:01:00;2;4;7;7;22;4;20;18;20;17;
1693461660;31.08.2023;06:01:00;2;4;6;7;22;4;19;17;20;17;
1693465260;31.08.2023;07:01:00;2;3;6;7;22;4;19;17;19;17;
1693468860;31.08.2023;08:01:00;2;3;6;7;21;4;19;17;19;17;
1693472460;31.08.2023;09:01:00;3;4;6;7;21;5;19;17;19;17;
1693476060;31.08.2023;10:01:00;4;5;6;7;22;6;19;17;19;17;
1693479660;31.08.2023;11:01:00;4;6;7;8;25;7;22;17;22;17;
1693483260;31.08.2023;12:01:00;5;7;8;8;27;8;23;18;23;18;
1693486860;31.08.2023;13:01:00;6;9;9;9;28;10;23;19;24;18;
1693490460;31.08.2023;14:01:00;8;11;10;11;29;12;24;19;24;18;
1693494060;31.08.2023;15:01:00;10;13;11;12;30;13;24;19;25;18;
1693497660;31.08.2023;16:01:00;11;14;13;13;30;14;25;19;25;19;
1693501260;31.08.2023;17:01:00;11;14;14;14;31;15;25;20;25;19;
1693504860;31.08.2023;18:01:00;10;14;14;15;30;14;25;20;25;19;
1693508460;31.08.2023;19:01:00;10;13;14;15;31;14;25;20;25;19;
1693512060;31.08.2023;20:01:00;9;12;14;15;30;13;25;20;25;19;
1693515660;31.08.2023;21:01:00;8;10;13;14;30;11;25;20;25;19;
1693519260;31.08.2023;22:01:00;6;9;12;13;30;10;24;20;25;19;
1693522860;31.08.2023;23:01:00;5;8;11;12;29;8;24;20;24;19;
1693526460;01.09.2023;00:01:00;4;6;10;11;29;7;24;20;24;19;
1693530060;01.09.2023;01:01:00;3;5;9;10;29;6;24;19;24;19;
1693533660;01.09.2023;02:01:00;2;5;8;9;28;6;23;19;24;19;
1693537260;01.09.2023;03:01:00;4;5;8;8;24;6;21;19;21;18;
1693540860;01.09.2023;04:01:00;4;5;7;8;23;6;20;18;21;18;
1693544460;01.09.2023;05:01:00;4;5;7;8;23;6;20;18;20;18;
1693548060;01.09.2023;06:01:00;3;5;7;8;23;6;20;18;20;17;
1693551660;01.09.2023;07:01:00;3;4;7;8;22;5;20;17;20;17;
1693555260;01.09.2023;08:01:00;3;4;7;7;22;5;20;17;20;17;
1693558860;01.09.2023;09:01:00;3;5;7;7;22;6;20;17;20;17;
1693562460;01.09.2023;10:01:00;4;5;7;7;22;6;20;17;20;17;
1693566060;01.09.2023;11:01:00;3;6;7;8;26;7;22;18;22;17;
1693569660;01.09.2023;12:01:00;5;7;8;8;27;8;23;18;23;18;
1693573260;01.09.2023;13:01:00;6;9;9;9;28;10;23;19;24;18;
1693576860;01.09.2023;14:01:00;8;11;10;11;29;12;24;19;24;18;
1693580460;01.09.2023;15:01:00;10;13;12;12;30;14;25;19;25;19;
1693584060;01.09.2023;16:01:00;11;14;13;14;31;15;25;20;25;19;
1693587660;01.09.2023;17:01:00;12;15;14;15;31;15;25;20;25;19;
1693591260;01.09.2023;18:01:00;12;15;15;15;31;15;25;20;26;19;
1693594860;01.09.2023;19:01:00;11;14;15;16;31;14;25;20;26;19;
1693598460;01.09.2023;20:01:00;9;12;15;15;31;13;25;20;25;19;
1693602060;01.09.2023;21:01:00;8;11;14;14;30;12;25;20;25;19;
1693605660;01.09.2023;22:01:00;6;9;13;13;30;10;25;20;25;19;
1693609260;01.09.2023;23:01:00;5;8;11;12;30;9;24;20;24;19;
1693612860;02.09.2023;00:01:00;5;7;11;11;29;8;24;20;24;19;
1693616460;02.09.2023;01:01:00;4;7;10;10;29;8;24;20;24;19;
1693620060;02.09.2023;02:01:00;4;6;9;10;29;7;24;20;24;19;
1693623660;02.09.2023;03:01:00;3;6;9;9;29;7;24;19;24;19;
1693627260;02.09.2023;04:01:00;3;5;8;9;28;6;24;19;24;19;
1693630860;02.09.2023;05:01:00;3;5;8;8;28;6;23;19;24;19;
1693634460;02.09.2023;06:01:00;3;4;7;8;26;5;21;19;21;19;
1693638060;02.09.2023;07:01:00;3;4;7;8;23;5;21;18;21;18;
1693641660;02.09.2023;08:01:00;3;4;7;7;23;5;20;18;20;18;
1693645260;02.09.2023;09:01:00;3;4;7;7;23;6;20;18;20;18;
1693648860;02.09.2023;10:01:00;4;5;7;7;23;6;20;18;20;17;
1693652460;02.09.2023;11:01:00;3;6;8;8;26;7;22;18;23;18;
1693656060;02.09.2023;12:01:00;5;7;8;9;28;8;23;19;23;18;
1693659660;02.09.2023;13:01:00;6;9;9;10;29;10;24;19;24;18;
1693663260;02.09.2023;14:01:00;8;10;10;11;29;11;24;19;24;18;
1693666860;02.09.2023;15:01:00;9;12;11;12;30;12;24;19;25;19;
1693670460;02.09.2023;16:01:00;10;12;12;13;30;13;25;20;25;19;
1693674060;02.09.2023;17:01:00;10;13;13;14;30;14;25;20;25;19;
1693677660;02.09.2023;18:01:00;10;13;14;14;30;13;25;20;25;19;
1693681260;02.09.2023;19:01:00;9;12;14;14;30;12;25;20;25;19;
1693684860;02.09.2023;20:01:00;8;11;13;14;30;12;25;20;25;19;
1693688460;02.09.2023;21:01:00;7;10;13;13;30;11;25;20;25;19;
1693692060;02.09.2023;22:01:00;6;8;12;12;30;9;24;20;25;19;
1693695660;02.09.2023;23:01:00;5;7;11;11;29;8;24;20;24;19;
1693699260;03.09.2023;00:01:00;4;6;10;10;29;7;24;20;24;19;
1693702860;03.09.2023;01:01:00;3;6;9;9;29;7;24;20;24;19;
1693706460;03.09.2023;02:01:00;3;5;8;9;28;6;24;19;24;19;
1693710060;03.09.2023;03:01:00;3;5;8;9;28;6;24;19;24;19;
1693713660;03.09.2023;04:01:00;2;5;8;8;28;6;23;19;24;19;
1693717260;03.09.2023;05:01:00;3;5;7;8;26;6;21;19;21;19;
1693720860;03.09.2023;06:01:00;4;5;7;8;24;6;21;18;21;18;
1693724460;03.09.2023;07:01:00;4;5;7;8;23;6;20;18;21;18;
1693728060;03.09.2023;08:01:00;4;5;7;8;23;6;20;18;20;18;
1693731660;03.09.2023;09:01:00;4;5;7;8;23;6;20;18;20;18;
1693735260;03.09.2023;10:01:00;3;6;8;8;26;7;22;18;22;18;
1693738860;03.09.2023;11:01:00;4;6;8;8;27;7;23;18;23;18;
1693742460;03.09.2023;12:01:00;4;7;8;9;28;8;23;19;23;18;
1693746060;03.09.2023;13:01:00;6;8;9;9;29;9;24;19;24;18;
1693749660;03.09.2023;14:01:00;7;10;10;10;29;10;24;19;24;19;
1693753260;03.09.2023;15:01:00;8;11;11;11;30;11;24;19;25;19;
1693756860;03.09.2023;16:01:00;8;11;12;12;30;12;25;20;25;19;
1693760460;03.09.2023;17:01:00;8;11;12;13;30;12;25;20;25;19;
1693764060;03.09.2023;18:01:00;8;11;13;13;30;12;25;20;25;19;
1693767660;03.09.2023;19:01:00;8;10;12;13;30;11;25;20;25;19;
1693771260;03.09.2023;20:01:00;7;9;12;13;30;10;25;20;25;19;
1693774860;03.09.2023;21:01:00;6;8;11;12;30;9;24;20;25;19;
1693778460;03.09.2023;22:01:00;5;8;11;11;29;9;24;20;24;19;
1693782060;03.09.2023;23:01:00;5;7;10;11;29;8;24;20;24;19;
1693785660;04.09.2023;00:01:00;4;7;10;10;29;8;24;20;24;19;
1693789260;04.09.2023;01:01:00;4;6;9;10;29;7;24;20;24;19;
1693792860;04.09.2023;02:01:00;3;5;9;9;29;6;24;19;24;19;
1693796460;04.09.2023;03:01:00;2;5;8;8;28;6;24;19;24;19;
1693800060;04.09.2023;04:01:00;3;5;7;8;24;6;21;19;21;18;
1693803660;04.09.2023;05:01:00;3;5;7;8;23;6;21;18;21;18;
1693807260;04.09.2023;06:01:00;3;5;7;8;23;6;20;18;20;18;
1693810860;04.09.2023;07:01:00;3;5;7;8;23;6;20;18;20;18;
1693814460;04.09.2023;08:01:00;4;5;7;8;23;6;20;18;20;18;
1693818060;04.09.2023;09:01:00;4;5;7;8;23;6;20;18;20;17;
1693821660;04.09.2023;10:01:00;3;6;8;8;27;7;22;18;23;18;
1693825260;04.09.2023;11:01:00;4;7;8;8;28;7;23;19;23;18;
1693828860;04.09.2023;12:01:00;5;8;9;9;28;9;24;19;24;18;
1693832460;04.09.2023;13:01:00;7;10;10;10;29;11;24;19;24;19;
1693836060;04.09.2023;14:01:00;9;12;11;12;30;12;24;19;25;19;
1693839660;04.09.2023;15:01:00;10;13;12;13;30;14;25;20;25;19;
1693843260;04.09.2023;16:01:00;11;14;13;14;31;15;25;20;25;19;
1693846860;04.09.2023;17:01:00;11;15;14;15;31;15;25;20;26;19;
1693850460;04.09.2023;18:01:00;11;14;15;16;31;15;25;20;26;19;
1693854060;04.09.2023;19:01:00;10;13;15;16;31;14;25;20;26;19;
1693857660;04.09.2023;20:01:00;9;12;15;15;31;13;25;20;25;19;
1693861260;04.09.2023;21:01:00;8;11;14;14;31;12;25;20;25;19;
1693864860;04.09.2023;22:01:00;7;10;13;13;30;11;25;20;25;19;
1693868460;04.09.2023;23:01:00;6;9;12;13;30;10;25;20;25;19;
1693872060;05.09.2023;00:01:00;6;8;11;12;30;9;25;20;25;19;
1693875660;05.09.2023;01:01:00;5;7;10;11;29;8;24;20;25;19;
1693879260;05.09.2023;02:01:00;4;6;10;10;29;7;24;20;24;19;
1693882860;05.09.2023;03:01:00;3;5;9;9;29;6;24;20;24;19;
1693886460;05.09.2023;04:01:00;2;5;8;9;28;6;24;20;24;19;
1693890060;05.09.2023;05:01:00;3;5;7;8;24;6;21;19;21;18;
1693893660;05.09.2023;06:01:00;3;4;7;8;23;5;21;18;21;18;
1693897260;05.09.2023;07:01:00;3;4;7;8;23;5;20;18;20;18;
1693900860;05.09.2023;08:01:00;3;4;7;7;23;5;20;18;20;18;
