#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 27.06.2023 08:18:46;
10;
3501-RT503	-20	100	255,0,0;
3201-RT401	-20	100	0,64,0;
3201-RT501	-20	100	0,0,128;
3501-RT401	-20	100	128,0,128;
3501-RT504	-20	100	255,255,0;
3501-RT001	-20	100	255,128,128;
3501-RT002	-20	100	0,255,0;
3501-RP001	-20	100	0,0,255;
3501-RP002	-20	100	255,128,192;
BC-RN001	-20	100	255,255,128;

#!(s);Date;Time;3501-RT503;3201-RT401;3201-RT501;3501-RT401;3501-RT504;3501-RT001;3501-RT002;3501-RP001;3501-RP002;BC-RN001;
1686301260;09.06.2023;09:01:00;16;28;17;-1;6;16;16;40;40;25;
1686304860;09.06.2023;10:01:00;16;29;17;0;7;16;16;40;40;25;
1686308460;09.06.2023;11:01:00;17;29;17;1;9;16;16;40;40;25;
1686312060;09.06.2023;12:01:00;17;31;17;2;11;16;16;40;40;25;
1686315660;09.06.2023;13:01:00;17;32;18;4;14;16;16;40;40;25;
1686319260;09.06.2023;14:01:00;18;33;18;7;17;17;16;40;40;25;
1686322860;09.06.2023;15:01:00;18;34;18;8;19;17;17;40;40;26;
1686326460;09.06.2023;16:01:00;18;35;18;10;20;17;17;40;40;26;
1686330060;09.06.2023;17:01:00;18;35;19;10;21;17;17;40;40;26;
1686333660;09.06.2023;18:01:00;19;35;19;10;21;18;17;40;40;26;
1686337260;09.06.2023;19:01:00;19;35;19;9;20;18;17;40;40;26;
1686340860;09.06.2023;20:01:00;19;34;19;8;18;18;17;40;40;25;
1686344460;09.06.2023;21:01:00;18;34;19;6;16;18;17;40;40;25;
1686348060;09.06.2023;22:01:00;18;33;19;4;14;18;17;40;40;25;
1686351660;09.06.2023;23:01:00;18;32;19;3;12;17;17;40;40;24;
1686355260;10.06.2023;00:01:00;18;31;18;1;10;17;17;40;40;24;
1686358860;10.06.2023;01:01:00;18;30;18;0;8;17;17;40;40;24;
1686362460;10.06.2023;02:01:00;18;30;18;0;7;17;17;40;40;24;
1686366060;10.06.2023;03:01:00;18;29;18;-1;6;17;17;40;40;24;
1686369660;10.06.2023;04:01:00;17;23;17;0;5;17;17;40;40;24;
1686373260;10.06.2023;05:01:00;16;23;17;0;5;16;16;40;40;25;
1686376860;10.06.2023;06:01:00;16;22;16;0;4;16;16;40;40;26;
1686380460;10.06.2023;07:01:00;15;22;16;-1;4;15;16;40;40;26;
1686384060;10.06.2023;08:01:00;15;22;16;0;5;15;15;40;40;26;
1686387660;10.06.2023;09:01:00;15;27;16;-1;6;15;15;40;40;26;
1686391260;10.06.2023;10:01:00;16;28;16;-1;7;15;16;40;40;25;
1686394860;10.06.2023;11:01:00;16;28;17;-1;7;16;16;40;40;26;
1686398460;10.06.2023;12:01:00;17;30;17;1;11;16;16;40;40;25;
1686402060;10.06.2023;13:01:00;17;31;17;4;14;16;16;40;40;25;
1686405660;10.06.2023;14:01:00;17;33;18;7;16;17;16;40;40;25;
1686409260;10.06.2023;15:01:00;18;34;18;8;19;17;16;40;40;25;
1686412860;10.06.2023;16:01:00;18;35;18;10;20;17;17;40;40;25;
1686416460;10.06.2023;17:01:00;18;35;19;10;21;17;17;40;40;25;
1686420060;10.06.2023;18:01:00;18;35;19;10;21;18;17;40;40;25;
1686423660;10.06.2023;19:01:00;19;35;19;9;19;18;17;40;40;25;
1686427260;10.06.2023;20:01:00;19;34;19;8;18;18;17;40;40;25;
1686430860;10.06.2023;21:01:00;18;33;19;6;16;18;17;40;40;24;
1686434460;10.06.2023;22:01:00;18;33;19;4;14;18;17;40;40;24;
1686438060;10.06.2023;23:01:00;18;32;19;3;12;18;17;40;40;24;
1686441660;11.06.2023;00:01:00;18;31;18;1;10;17;17;40;40;23;
1686445260;11.06.2023;01:01:00;18;30;18;0;8;17;17;40;40;24;
1686448860;11.06.2023;02:01:00;18;30;18;-1;7;17;17;40;40;24;
1686452460;11.06.2023;03:01:00;17;29;18;-1;5;17;17;40;40;24;
1686456060;11.06.2023;04:01:00;17;23;17;0;5;17;17;40;40;24;
1686459660;11.06.2023;05:01:00;16;23;17;0;5;16;16;40;40;25;
1686463260;11.06.2023;06:01:00;16;22;16;-1;4;16;16;40;40;26;
1686466860;11.06.2023;07:01:00;15;22;16;-1;4;15;16;40;40;26;
1686470460;11.06.2023;08:01:00;15;22;16;0;5;15;15;40;40;26;
1686474060;11.06.2023;09:01:00;16;27;16;-1;6;15;15;40;40;25;
1686477660;11.06.2023;10:01:00;16;28;17;-2;6;16;16;40;40;25;
1686481260;11.06.2023;11:01:00;16;29;17;-1;8;16;16;40;40;25;
1686484860;11.06.2023;12:01:00;17;30;17;2;11;16;16;40;40;24;
1686488460;11.06.2023;13:01:00;17;32;18;4;14;16;16;40;40;24;
1686492060;11.06.2023;14:01:00;17;33;18;7;16;17;16;40;40;24;
1686495660;11.06.2023;15:01:00;18;34;18;8;18;17;17;40;40;24;
1686499260;11.06.2023;16:01:00;18;34;18;9;19;17;17;40;40;24;
1686502860;11.06.2023;17:01:00;18;35;19;9;20;17;17;40;40;24;
1686506460;11.06.2023;18:01:00;18;35;19;9;19;17;17;40;40;24;
1686510060;11.06.2023;19:01:00;18;34;19;8;18;18;17;40;40;24;
1686513660;11.06.2023;20:01:00;19;34;19;7;17;18;17;40;40;24;
1686517260;11.06.2023;21:01:00;18;33;19;6;15;18;17;40;40;23;
1686520860;11.06.2023;22:01:00;18;33;19;4;13;18;17;40;40;23;
1686524460;11.06.2023;23:01:00;18;32;19;2;11;17;17;40;40;23;
1686528060;12.06.2023;00:01:00;18;31;18;1;9;17;17;40;40;23;
1686531660;12.06.2023;01:01:00;18;30;18;0;8;17;17;40;40;23;
1686535260;12.06.2023;02:01:00;18;30;18;-1;6;17;17;40;40;23;
1686538860;12.06.2023;03:01:00;17;29;18;-2;5;17;17;40;40;23;
1686542460;12.06.2023;04:01:00;17;23;17;0;5;17;16;40;40;24;
1686546060;12.06.2023;05:01:00;16;22;16;0;4;16;16;40;40;24;
1686549660;12.06.2023;06:01:00;16;22;16;-1;4;16;16;40;40;25;
1686553260;12.06.2023;07:01:00;15;21;16;-1;4;15;16;40;40;25;
1686556860;12.06.2023;08:01:00;15;21;16;0;5;15;15;40;40;25;
1686560460;12.06.2023;09:01:00;15;21;16;0;6;15;15;40;40;25;
1686564060;12.06.2023;10:01:00;16;27;16;-2;6;15;15;40;40;25;
1686567660;12.06.2023;11:01:00;16;28;17;-1;8;16;16;40;40;24;
1686571260;12.06.2023;12:01:00;17;30;17;2;11;16;16;40;40;23;
1686574860;12.06.2023;13:01:00;17;32;18;4;14;16;16;40;40;23;
1686578460;12.06.2023;14:01:00;18;33;18;7;16;17;16;40;40;23;
1686582060;12.06.2023;15:01:00;18;34;18;8;18;17;17;40;40;23;
1686585660;12.06.2023;16:01:00;18;35;18;9;20;17;17;40;40;23;
1686589260;12.06.2023;17:01:00;18;35;19;10;20;17;17;40;40;23;
1686592860;12.06.2023;18:01:00;18;35;19;9;20;18;17;40;40;23;
1686596460;12.06.2023;19:01:00;19;35;19;9;19;18;17;40;40;23;
1686600060;12.06.2023;20:01:00;19;34;19;7;17;18;17;40;40;23;
1686603660;12.06.2023;21:01:00;19;33;19;6;16;18;17;40;40;23;
1686607260;12.06.2023;22:01:00;18;33;19;4;14;18;17;40;40;23;
1686610860;12.06.2023;23:01:00;18;32;19;3;12;18;17;40;40;23;
1686614460;13.06.2023;00:01:00;18;32;19;2;11;17;17;40;40;23;
1686618060;13.06.2023;01:01:00;18;31;18;1;9;17;17;40;40;23;
1686621660;13.06.2023;02:01:00;18;31;18;0;8;17;17;40;40;23;
1686625260;13.06.2023;03:01:00;18;30;18;0;7;17;17;40;40;23;
1686628860;13.06.2023;04:01:00;18;30;18;-1;7;17;17;40;40;23;
1686632460;13.06.2023;05:01:00;18;30;18;-1;6;17;17;40;40;23;
1686636060;13.06.2023;06:01:00;17;29;18;-1;6;17;17;40;40;23;
1686639660;13.06.2023;07:01:00;17;29;18;-1;6;17;17;40;40;23;
1686643260;13.06.2023;08:01:00;17;29;18;-1;6;17;17;40;40;23;
1686646860;13.06.2023;09:01:00;17;29;18;-2;6;17;17;40;40;23;
1686650460;13.06.2023;10:01:00;17;29;18;-1;7;17;17;40;40;23;
1686654060;13.06.2023;11:01:00;17;31;18;1;10;17;17;40;40;22;
1686657660;13.06.2023;12:01:00;18;32;18;3;12;17;17;40;40;23;
1686661260;13.06.2023;13:01:00;18;32;18;4;13;17;17;40;40;23;
1686664860;13.06.2023;14:01:00;18;33;18;5;14;17;17;40;40;23;
1686668460;13.06.2023;15:01:00;18;33;19;7;17;17;17;40;40;23;
1686672060;13.06.2023;16:01:00;18;35;19;9;19;18;17;40;40;23;
1686675660;13.06.2023;17:01:00;19;35;19;9;20;18;17;40;40;23;
1686679260;13.06.2023;18:01:00;19;35;19;10;20;18;18;40;40;23;
1686682860;13.06.2023;19:01:00;19;35;19;9;19;18;18;40;40;23;
1686686460;13.06.2023;20:01:00;19;35;19;8;18;18;18;40;40;22;
1686690060;13.06.2023;21:01:00;19;34;19;6;16;18;18;40;40;22;
1686693660;13.06.2023;22:01:00;19;33;19;5;15;18;18;40;40;22;
1686697260;13.06.2023;23:01:00;19;33;19;4;13;18;18;40;40;22;
1686700860;14.06.2023;00:01:00;18;32;19;3;12;18;18;40;40;22;
1686704460;14.06.2023;01:01:00;18;32;19;2;11;18;17;40;40;22;
1686708060;14.06.2023;02:01:00;18;31;19;1;10;18;17;40;40;22;
1686711660;14.06.2023;03:01:00;18;31;19;0;9;18;17;40;40;22;
1686715260;14.06.2023;04:01:00;18;31;18;0;8;17;17;40;40;22;
1686718860;14.06.2023;05:01:00;18;30;18;0;7;17;17;40;40;22;
1686722460;14.06.2023;06:01:00;18;30;18;0;7;17;17;40;40;22;
1686726060;14.06.2023;07:01:00;18;30;18;0;7;17;17;40;40;21;
1686729660;14.06.2023;08:01:00;18;30;18;0;7;17;17;40;40;22;
1686733260;14.06.2023;09:01:00;18;30;18;0;7;17;17;40;40;22;
1686736860;14.06.2023;10:01:00;18;30;18;0;8;17;17;40;40;22;
1686740460;14.06.2023;11:01:00;18;31;18;1;10;17;17;40;40;22;
1686744060;14.06.2023;12:01:00;18;32;18;3;12;17;17;40;40;22;
1686747660;14.06.2023;13:01:00;18;33;19;5;15;17;17;40;40;22;
1686751260;14.06.2023;14:01:00;18;34;19;8;17;18;17;40;40;22;
1686754860;14.06.2023;15:01:00;19;35;19;9;20;18;18;40;40;22;
1686758460;14.06.2023;16:01:00;19;36;19;11;22;18;18;40;40;22;
1686762060;14.06.2023;17:01:00;19;36;20;11;22;18;18;40;40;22;
1686765660;14.06.2023;18:01:00;19;37;20;11;22;18;18;40;40;22;
1686769260;14.06.2023;19:01:00;19;36;20;11;21;19;18;40;40;22;
1686772860;14.06.2023;20:01:00;19;36;20;10;20;19;18;40;40;21;
1686776460;14.06.2023;21:01:00;19;35;20;8;19;19;18;40;40;21;
1686780060;14.06.2023;22:01:00;19;35;20;7;17;19;18;40;40;21;
1686783660;14.06.2023;23:01:00;19;34;20;6;15;18;18;40;40;21;
1686787260;15.06.2023;00:01:00;19;33;19;4;14;18;18;40;40;21;
1686790860;15.06.2023;01:01:00;19;33;19;3;12;18;18;40;40;21;
1686794460;15.06.2023;02:01:00;19;32;19;2;11;18;18;40;40;21;
1686798060;15.06.2023;03:01:00;19;32;19;1;9;18;18;40;40;21;
1686801660;15.06.2023;04:01:00;18;31;19;0;8;18;18;40;40;21;
1686805260;15.06.2023;05:01:00;18;31;19;0;7;18;17;40;40;21;
1686808860;15.06.2023;06:01:00;18;30;19;0;7;18;17;40;40;21;
1686812460;15.06.2023;07:01:00;18;30;18;0;7;17;17;40;40;21;
1686816060;15.06.2023;08:01:00;18;30;18;0;7;17;17;40;40;21;
1686819660;15.06.2023;09:01:00;18;31;18;0;8;17;17;40;40;21;
1686823260;15.06.2023;10:01:00;18;31;18;1;9;17;17;40;40;21;
1686826860;15.06.2023;11:01:00;17;53;18;7;13;17;17;40;40;22;
1686830460;15.06.2023;12:01:00;17;57;17;10;16;17;17;40;40;23;
1686834060;15.06.2023;13:01:00;17;71;17;16;19;16;16;40;40;23;
1686837660;15.06.2023;14:01:00;16;70;17;15;20;16;16;40;40;23;
1686841260;15.06.2023;15:01:00;16;61;17;16;22;16;16;40;40;24;
1686844860;15.06.2023;16:01:00;16;44;16;20;22;16;16;40;40;23;
1686848460;15.06.2023;17:01:00;16;70;16;16;22;16;16;40;40;23;
1686852060;15.06.2023;18:01:00;16;24;17;20;21;16;16;40;40;23;
1686855660;15.06.2023;19:01:00;16;21;16;19;20;16;16;40;40;23;
1686859260;15.06.2023;20:01:00;16;70;17;14;19;16;16;40;40;23;
1686862860;15.06.2023;21:01:00;16;68;16;12;18;16;16;40;40;23;
1686866460;15.06.2023;22:01:00;16;66;16;11;17;16;16;40;40;23;
1686870060;15.06.2023;23:01:00;16;65;16;10;16;16;16;40;40;22;
1686873660;16.06.2023;00:01:00;16;64;16;9;14;16;16;40;40;23;
1686877260;16.06.2023;01:01:00;16;62;16;8;13;16;16;40;40;23;
1686880860;16.06.2023;02:01:00;16;62;16;7;12;15;16;40;40;22;
1686884460;16.06.2023;03:01:00;16;60;16;6;11;15;16;40;40;22;
1686888060;16.06.2023;04:01:00;16;60;16;6;11;15;16;40;40;22;
1686891660;16.06.2023;05:01:00;15;59;16;5;10;15;15;40;40;22;
1686895260;16.06.2023;06:01:00;15;59;16;5;10;15;15;40;40;22;
1686898860;16.06.2023;07:01:00;15;59;16;5;10;15;15;40;40;22;
1686902460;16.06.2023;08:01:00;15;60;16;6;10;15;15;40;40;22;
1686906060;16.06.2023;09:01:00;15;61;16;7;12;15;15;40;40;22;
1686909660;16.06.2023;10:01:00;15;62;16;8;13;15;15;40;40;23;
1686913260;16.06.2023;11:01:00;15;64;16;10;15;15;15;40;40;23;
1686916860;16.06.2023;12:01:00;16;66;16;12;18;15;15;40;40;23;
1686920460;16.06.2023;13:01:00;16;69;16;14;20;15;15;40;40;23;
1686924060;16.06.2023;14:01:00;16;63;16;14;20;15;15;40;40;23;
1686927660;16.06.2023;15:01:00;16;71;16;16;22;15;15;40;40;24;
1686931260;16.06.2023;16:01:00;15;68;16;17;23;15;15;40;40;24;
1686934860;16.06.2023;17:01:00;15;66;16;18;24;15;15;40;40;24;
1686938460;16.06.2023;18:01:00;15;70;16;18;24;15;15;40;40;24;
1686942060;16.06.2023;19:01:00;15;36;15;19;24;15;15;40;40;23;
1686945660;16.06.2023;20:01:00;15;63;15;18;24;15;15;40;40;23;
1686949260;16.06.2023;21:01:00;15;71;15;17;22;15;15;40;40;23;
1686952860;16.06.2023;22:01:00;15;70;16;15;21;15;15;40;40;22;
1686956460;16.06.2023;23:01:00;16;68;16;14;19;15;15;40;40;21;
1686960060;17.06.2023;00:01:00;15;66;16;12;18;15;15;40;40;21;
1686963660;17.06.2023;01:01:00;15;66;16;11;17;15;15;40;40;21;
1686967260;17.06.2023;02:01:00;15;65;16;10;15;15;15;40;40;21;
1686970860;17.06.2023;03:01:00;15;63;16;9;14;15;15;40;40;21;
1686974460;17.06.2023;04:01:00;15;62;16;8;13;15;15;40;40;21;
1686978060;17.06.2023;05:01:00;15;61;16;7;12;15;15;40;40;21;
1686981660;17.06.2023;06:01:00;15;60;16;6;11;15;15;40;40;21;
1686985260;17.06.2023;07:01:00;15;60;16;6;11;15;15;40;40;21;
1686988860;17.06.2023;08:01:00;15;60;16;6;11;15;15;40;40;22;
1686992460;17.06.2023;09:01:00;15;61;16;7;12;15;15;40;40;22;
1686996060;17.06.2023;10:01:00;15;63;16;9;14;15;15;40;40;22;
1686999660;17.06.2023;11:01:00;15;64;16;11;16;15;15;40;40;22;
1687003260;17.06.2023;12:01:00;15;67;16;13;18;15;15;40;40;22;
1687006860;17.06.2023;13:01:00;15;70;16;15;21;15;15;40;40;23;
1687010460;17.06.2023;14:01:00;15;69;16;17;23;15;15;40;40;23;
1687014060;17.06.2023;15:01:00;15;33;16;23;25;15;15;40;40;23;
1687017660;17.06.2023;16:01:00;14;15;15;25;27;15;15;40;40;23;
1687021260;17.06.2023;17:01:00;14;14;14;26;28;14;14;40;40;23;
1687024860;17.06.2023;18:01:00;13;14;14;27;28;14;14;40;40;24;
1687028460;17.06.2023;19:01:00;13;15;14;27;29;13;14;40;40;23;
1687032060;17.06.2023;20:01:00;13;15;15;26;28;13;14;40;40;23;
1687035660;17.06.2023;21:01:00;12;16;15;25;27;13;13;40;40;23;
1687039260;17.06.2023;22:01:00;12;15;14;23;25;13;13;40;40;22;
1687042860;17.06.2023;23:01:00;12;16;15;22;23;13;13;40;40;22;
1687046460;18.06.2023;00:01:00;12;15;14;20;22;12;13;40;40;22;
1687050060;18.06.2023;01:01:00;12;16;15;19;21;12;13;40;40;22;
1687053660;18.06.2023;02:01:00;12;16;15;18;20;12;13;40;40;22;
1687057260;18.06.2023;03:01:00;12;16;14;17;19;12;13;40;40;22;
1687060860;18.06.2023;04:01:00;12;16;15;16;18;12;13;40;40;22;
1687064460;18.06.2023;05:01:00;12;16;14;16;17;12;13;40;40;22;
1687068060;18.06.2023;06:01:00;12;16;15;16;17;12;13;40;40;22;
1687071660;18.06.2023;07:01:00;11;16;14;16;17;12;12;40;40;21;
1687075260;18.06.2023;08:01:00;11;16;15;16;17;12;12;40;40;21;
1687078860;18.06.2023;09:01:00;11;16;14;16;18;12;12;40;40;21;
1687082460;18.06.2023;10:01:00;11;16;15;17;18;12;12;40;40;21;
1687086060;18.06.2023;11:01:00;11;16;14;18;19;12;12;40;40;21;
1687089660;18.06.2023;12:01:00;11;16;15;19;20;12;12;40;40;22;
1687093260;18.06.2023;13:01:00;11;16;15;19;21;12;12;40;40;21;
1687096860;18.06.2023;14:01:00;11;16;14;20;21;12;12;40;40;22;
1687100460;18.06.2023;15:01:00;11;16;15;20;21;12;12;40;40;22;
1687104060;18.06.2023;16:01:00;11;16;15;19;21;12;12;40;40;21;
1687107660;18.06.2023;17:01:00;11;16;14;19;20;12;12;40;40;22;
1687111260;18.06.2023;18:01:00;11;16;14;18;20;11;12;40;40;21;
1687114860;18.06.2023;19:01:00;11;16;15;18;19;11;12;40;40;21;
1687118460;18.06.2023;20:01:00;11;16;15;17;19;11;12;40;40;21;
1687122060;18.06.2023;21:01:00;11;16;14;16;18;11;12;40;40;21;
1687125660;18.06.2023;22:01:00;11;16;15;16;18;11;12;40;40;21;
1687129260;18.06.2023;23:01:00;11;16;15;16;17;11;12;40;40;21;
1687132860;19.06.2023;00:01:00;11;16;15;15;17;11;12;40;40;21;
1687136460;19.06.2023;01:01:00;11;16;14;15;16;11;12;40;40;21;
1687140060;19.06.2023;02:01:00;11;16;15;14;16;11;12;40;40;21;
1687143660;19.06.2023;03:01:00;11;16;15;14;16;11;12;40;40;21;
1687147260;19.06.2023;04:01:00;11;16;15;14;16;11;12;40;40;21;
1687150860;19.06.2023;05:01:00;11;16;14;14;16;11;12;40;40;21;
1687154460;19.06.2023;06:01:00;11;16;15;14;15;11;12;40;40;21;
1687158060;19.06.2023;07:01:00;11;16;15;14;16;11;12;40;40;21;
1687161660;19.06.2023;08:01:00;11;16;15;14;16;11;12;40;40;21;
1687165260;19.06.2023;09:01:00;11;16;14;15;17;11;12;40;40;21;
1687168860;19.06.2023;10:01:00;11;16;15;16;17;11;12;40;40;21;
1687172460;19.06.2023;11:01:00;11;17;15;18;18;11;12;40;40;21;
1687176060;19.06.2023;12:01:00;11;17;16;19;19;11;12;40;40;23;
1687179660;19.06.2023;13:01:00;24;18;16;20;19;11;12;40;40;14;
1687183260;19.06.2023;14:01:00;13;22;18;17;19;12;12;40;40;16;
1687186860;19.06.2023;15:01:00;13;34;34;13;13;12;12;40;40;16;
1687190460;19.06.2023;16:01:00;14;27;30;19;19;12;12;40;40;11;
1687190508;19.06.2023;16:01:48;14;27;30;19;19;12;12;40;40;11;
1687194060;19.06.2023;17:01:00;13;31;15;11;20;13;12;40;40;24;
1687197660;19.06.2023;18:01:00;15;30;15;10;19;13;13;40;40;24;
1687201260;19.06.2023;19:01:00;15;30;16;10;18;14;14;40;40;23;
1687204860;19.06.2023;20:01:00;16;30;16;9;17;15;14;40;40;23;
1687208460;19.06.2023;21:01:00;16;30;16;8;16;15;15;40;40;23;
1687212060;19.06.2023;22:01:00;16;30;16;8;15;15;15;40;40;23;
1687215660;19.06.2023;23:01:00;16;30;16;7;14;15;15;40;40;23;
1687219260;20.06.2023;00:01:00;16;29;17;6;13;15;15;40;40;23;
1687222860;20.06.2023;01:01:00;16;29;17;5;12;15;15;40;40;23;
1687226460;20.06.2023;02:01:00;16;23;16;8;12;15;16;40;40;23;
1687230060;20.06.2023;03:01:00;15;22;16;8;12;15;15;40;40;24;
1687233660;20.06.2023;04:01:00;15;22;15;8;11;15;15;40;40;25;
1687237260;20.06.2023;05:01:00;15;22;15;7;11;14;15;40;40;24;
1687240860;20.06.2023;06:01:00;15;22;15;7;11;14;15;40;40;24;
1687244460;20.06.2023;07:01:00;14;21;15;8;11;14;14;40;40;24;
1687248060;20.06.2023;08:01:00;13;14;14;13;13;14;14;40;40;25;
1687251660;20.06.2023;09:01:00;13;29;15;6;14;13;14;40;40;24;
1687255260;20.06.2023;10:01:00;15;28;15;5;12;14;14;40;40;25;
1687258860;20.06.2023;11:01:00;15;29;16;5;12;15;15;40;40;25;
1687262460;20.06.2023;12:01:00;16;29;16;4;12;15;15;40;40;25;
1687266060;20.06.2023;13:01:00;16;29;16;4;12;15;15;40;40;24;
1687269660;20.06.2023;14:01:00;16;29;16;5;12;15;15;40;40;24;
1687273260;20.06.2023;15:01:00;16;29;17;5;12;16;16;40;40;24;
1687276860;20.06.2023;16:01:00;16;30;17;5;13;16;16;40;40;25;
1687280460;20.06.2023;17:01:00;16;30;17;6;13;16;16;40;40;25;
1687284060;20.06.2023;18:01:00;17;30;17;6;13;16;16;40;40;25;
1687287660;20.06.2023;19:01:00;17;30;17;6;14;16;16;40;40;25;
1687291260;20.06.2023;20:01:00;17;30;17;6;13;16;16;40;40;25;
1687294860;20.06.2023;21:01:00;17;30;17;5;13;16;16;40;40;25;
1687298460;20.06.2023;22:01:00;17;30;17;5;12;16;16;40;40;24;
1687302060;20.06.2023;23:01:00;17;29;17;4;11;16;16;40;40;24;
1687305660;21.06.2023;00:01:00;17;29;17;3;10;16;16;40;40;25;
1687309260;21.06.2023;01:01:00;17;29;17;2;9;16;16;40;40;24;
1687312860;21.06.2023;02:01:00;17;29;17;2;9;16;16;40;40;24;
1687316460;21.06.2023;03:01:00;17;28;17;2;8;16;16;40;40;24;
1687320060;21.06.2023;04:01:00;17;28;17;1;7;16;16;40;40;24;
1687323660;21.06.2023;05:01:00;16;28;17;1;7;16;16;40;40;24;
1687327260;21.06.2023;06:01:00;16;28;17;0;7;16;16;40;40;23;
1687330860;21.06.2023;07:01:00;16;28;17;0;7;16;16;40;40;23;
1687334460;21.06.2023;08:01:00;16;28;17;1;7;16;16;40;40;23;
1687338060;21.06.2023;09:01:00;16;28;17;2;8;16;16;40;40;23;
1687341660;21.06.2023;10:01:00;17;29;17;3;9;16;16;40;40;24;
1687345260;21.06.2023;11:01:00;17;29;17;4;10;16;16;40;40;24;
1687348860;21.06.2023;12:01:00;17;30;17;4;12;16;17;40;40;24;
1687352460;21.06.2023;13:01:00;17;30;17;5;12;16;17;40;40;24;
1687356060;21.06.2023;14:01:00;17;30;18;5;12;16;17;40;40;24;
1687359660;21.06.2023;15:01:00;17;30;18;5;12;16;17;40;40;24;
1687363260;21.06.2023;16:01:00;17;30;18;5;12;16;17;40;40;23;
1687366860;21.06.2023;17:01:00;17;30;17;5;12;16;17;40;40;24;
1687370460;21.06.2023;18:01:00;17;30;17;4;11;16;16;40;40;24;
1687374060;21.06.2023;19:01:00;17;30;17;4;11;16;16;40;40;24;
1687377660;21.06.2023;20:01:00;17;30;17;4;11;16;16;40;40;24;
1687381260;21.06.2023;21:01:00;17;30;17;4;11;16;16;40;40;24;
1687384860;21.06.2023;22:01:00;17;29;17;3;10;16;16;40;40;24;
1687388460;21.06.2023;23:01:00;17;29;17;3;10;16;16;40;40;24;
1687392060;22.06.2023;00:01:00;17;29;17;2;9;16;16;40;40;24;
1687395660;22.06.2023;01:01:00;17;29;17;2;8;16;16;40;40;24;
1687399260;22.06.2023;02:01:00;17;29;17;2;8;16;16;40;40;23;
1687402860;22.06.2023;03:01:00;17;28;17;1;7;16;16;40;40;23;
1687406460;22.06.2023;04:01:00;17;28;17;0;7;16;16;40;40;23;
1687410060;22.06.2023;05:01:00;17;28;17;0;6;16;16;40;40;23;
1687413660;22.06.2023;06:01:00;17;27;17;0;6;16;16;40;40;23;
1687417260;22.06.2023;07:01:00;17;27;17;0;5;16;16;40;40;23;
1687420860;22.06.2023;08:01:00;16;27;17;0;6;16;16;40;40;23;
1687424460;22.06.2023;09:01:00;16;27;17;0;7;16;16;40;40;23;
1687428060;22.06.2023;10:01:00;16;28;17;2;8;16;16;40;40;23;
1687431660;22.06.2023;11:01:00;17;29;17;3;10;16;16;40;40;23;
1687435260;22.06.2023;12:01:00;17;30;17;5;12;16;16;40;40;24;
1687438860;22.06.2023;13:01:00;17;31;17;6;14;16;16;40;40;24;
1687442460;22.06.2023;14:01:00;17;31;18;8;16;16;16;40;40;24;
1687446060;22.06.2023;15:01:00;17;32;18;9;17;17;17;40;40;25;
1687449660;22.06.2023;16:01:00;18;33;18;10;19;17;17;40;40;25;
1687453260;22.06.2023;17:01:00;18;33;18;11;20;17;17;40;40;25;
1687456860;22.06.2023;18:01:00;18;33;18;11;19;17;17;40;40;25;
1687460460;22.06.2023;19:01:00;18;33;18;10;19;17;17;40;40;25;
1687464060;22.06.2023;20:01:00;18;33;18;9;17;17;17;40;40;24;
1687467660;22.06.2023;21:01:00;18;32;18;8;15;17;17;40;40;24;
1687471260;22.06.2023;22:01:00;18;31;18;6;14;17;17;40;40;24;
1687474860;22.06.2023;23:01:00;18;31;18;5;12;17;17;40;40;24;
1687478460;23.06.2023;00:01:00;18;30;18;4;10;17;17;40;40;24;
1687482060;23.06.2023;01:01:00;17;30;18;3;9;17;17;40;40;24;
1687485660;23.06.2023;02:01:00;17;29;18;2;8;17;17;40;40;24;
1687489260;23.06.2023;03:01:00;17;29;18;1;7;17;17;40;40;23;
1687492860;23.06.2023;04:01:00;17;28;18;0;6;17;17;40;40;23;
1687496460;23.06.2023;05:01:00;17;28;17;0;6;17;17;40;40;23;
1687500060;23.06.2023;06:01:00;17;27;17;-1;5;16;17;40;40;23;
1687503660;23.06.2023;07:01:00;16;22;17;2;6;16;16;40;40;23;
1687507260;23.06.2023;08:01:00;16;27;17;0;6;16;16;40;40;23;
1687510860;23.06.2023;09:01:00;16;28;17;0;6;16;16;40;40;23;
1687514460;23.06.2023;10:01:00;17;28;17;1;8;16;16;40;40;23;
1687518060;23.06.2023;11:01:00;17;29;17;3;10;16;16;40;40;23;
1687521660;23.06.2023;12:01:00;17;30;17;5;12;16;16;40;40;23;
1687525260;23.06.2023;13:01:00;17;31;18;7;15;17;17;40;40;23;
1687528860;23.06.2023;14:01:00;17;32;18;9;17;17;17;40;40;24;
1687532460;23.06.2023;15:01:00;18;33;18;11;19;17;17;40;40;24;
1687536060;23.06.2023;16:01:00;18;34;18;12;21;17;17;40;40;24;
1687539660;23.06.2023;17:01:00;18;34;19;12;21;17;17;40;40;24;
1687543260;23.06.2023;18:01:00;18;34;19;12;21;18;17;40;40;24;
1687546860;23.06.2023;19:01:00;18;34;19;12;21;18;17;40;40;24;
1687550460;23.06.2023;20:01:00;18;34;19;10;19;18;17;40;40;24;
